Date,FTSE 100,FTSE 250,FTSE 350
20/03/2006,"5,991.73","9,815.00","3,109.29"
17/03/2006,"5,999.41","9,845.93","3,114.13"
16/03/2006,"5,993.25","9,814.90","3,109.97"
15/03/2006,"5,965.06","9,728.98","3,093.50"
14/03/2006,"5,950.59","9,645.53","3,083.23"
13/03/2006,"5,952.84","9,591.78","3,081.74"
10/03/2006,"5,907.87","9,430.07","3,054.33"
09/03/2006,"5,855.89","9,381.11","3,029.03"
08/03/2006,"5,812.94","9,304.49","3,006.45"
07/03/2006,"5,857.37","9,458.34","3,033.30"
06/03/2006,"5,897.82","9,546.02","3,055.29"
03/03/2006,"5,858.69","9,472.32","3,034.54"
02/03/2006,"5,832.98","9,498.50","3,024.38"
01/03/2006,"5,844.07","9,503.87","3,029.54"
28/02/2006,"5,791.54","9,448.26","3,003.70"
27/02/2006,"5,875.86","9,506.65","3,043.74"
24/02/2006,"5,860.49","9,478.68","3,035.63"
23/02/2006,"5,836.04","9,467.08","3,024.27"
22/02/2006,"5,872.39","9,472.88","3,040.62"
21/02/2006,"5,857.66","9,458.90","3,033.45"
20/02/2006,"5,862.96","9,456.78","3,035.70"
17/02/2006,"5,846.17","9,472.75","3,029.01"
16/02/2006,"5,828.88","9,368.94","3,016.52"
15/02/2006,"5,791.46","9,334.58","2,998.36"
14/02/2006,"5,792.29","9,320.29","2,998.06"
13/02/2006,"5,793.51","9,332.83","2,999.18"
10/02/2006,"5,764.11","9,324.67","2,985.79"
09/02/2006,"5,808.75","9,368.74","3,007.60"
08/02/2006,"5,725.09","9,240.75","2,964.61"
07/02/2006,"5,746.79","9,243.48","2,974.34"
06/02/2006,"5,772.36","9,287.71","2,987.72"
03/02/2006,"5,759.32","9,242.21","2,979.83"
02/02/2006,"5,747.27","9,234.68","2,974.15"
01/02/2006,"5,801.63","9,276.08","3,000.13"
31/01/2006,"5,760.26","9,172.59","2,976.99"
30/01/2006,"5,779.84","9,169.63","2,985.52"
27/01/2006,"5,786.84","9,207.95","2,990.41"
26/01/2006,"5,722.61","9,081.69","2,956.09"
25/01/2006,"5,704.39","9,058.18","2,946.93"
24/01/2006,"5,633.80","8,928.97","2,909.66"
23/01/2006,"5,660.94","8,914.35","2,920.99"
20/01/2006,"5,672.36","8,969.25","2,928.61"
19/01/2006,"5,693.19","8,955.55","2,937.18"
18/01/2006,"5,663.65","8,846.80","2,919.02"
17/01/2006,"5,698.96","8,881.61","2,936.27"
16/01/2006,"5,740.24","8,946.82","2,957.57"
13/01/2006,"5,711.03","8,921.47","2,943.47"
12/01/2006,"5,735.15","8,938.93","2,954.96"
11/01/2006,"5,731.54","8,927.96","2,952.85"
10/01/2006,"5,688.83","8,843.12","2,929.98"
09/01/2006,"5,731.46","8,897.18","2,951.37"
06/01/2006,"5,731.78","8,915.49","2,952.37"
05/01/2006,"5,691.18","8,898.30","2,933.61"
04/01/2006,"5,714.58","8,957.70","2,946.74"
03/01/2006,"5,681.46","8,893.35","2,929.08"
30/12/2005,"5,618.76","8,794.32","2,896.71"
29/12/2005,"5,638.32","8,821.63","2,906.64"
28/12/2005,"5,622.79","8,745.73","2,896.22"
23/12/2005,"5,595.45","8,759.85","2,884.79"
22/12/2005,"5,596.98","8,726.96","2,883.92"
21/12/2005,"5,587.38","8,663.96","2,876.73"
20/12/2005,"5,547.94","8,596.06","2,856.11"
19/12/2005,"5,539.78","8,594.28","2,852.42"
16/12/2005,"5,531.63","8,574.85","2,847.90"
15/12/2005,"5,495.34","8,517.20","2,829.15"
14/12/2005,"5,521.13","8,493.33","2,839.45"
13/12/2005,"5,507.24","8,516.94","2,834.41"
12/12/2005,"5,501.48","8,491.38","2,830.67"
09/12/2005,"5,517.42","8,478.63","2,837.11"
08/12/2005,"5,531.11","8,443.70","2,841.53"
07/12/2005,"5,528.84","8,504.04","2,843.35"
06/12/2005,"5,538.77","8,487.86","2,846.97"
05/12/2005,"5,510.39","8,475.96","2,833.88"
02/12/2005,"5,528.08","8,498.02","2,842.73"
01/12/2005,"5,486.12","8,400.57","2,819.60"
30/11/2005,"5,423.17","8,327.94","2,788.37"
29/11/2005,"5,490.99","8,347.54","2,819.23"
28/11/2005,"5,477.37","8,316.35","2,811.74"
25/11/2005,"5,523.84","8,318.89","2,832.37"
24/11/2005,"5,511.01","8,289.71","2,825.33"
23/11/2005,"5,531.71","8,306.47","2,835.26"
22/11/2005,"5,517.21","8,245.78","2,825.98"
21/11/2005,"5,497.94","8,229.22","2,816.69"
18/11/2005,"5,498.90","8,183.92","2,814.96"
17/11/2005,"5,460.02","8,102.85","2,793.96"
16/11/2005,"5,429.95","8,061.16","2,778.71"
15/11/2005,"5,439.60","8,097.02","2,784.67"
14/11/2005,"5,470.00","8,089.19","2,797.71"
11/11/2005,"5,465.06","8,043.91","2,793.38"
10/11/2005,"5,423.50","8,005.04","2,773.19"
09/11/2005,"5,439.81","7,989.20","2,779.64"
08/11/2005,"5,460.91","8,008.70","2,789.88"
07/11/2005,"5,460.80","8,010.93","2,789.93"
04/11/2005,"5,423.56","7,947.64","2,770.50"
03/11/2005,"5,431.93","7,966.13","2,775.07"
02/11/2005,"5,358.63","7,873.35","2,738.31"
01/11/2005,"5,344.33","7,777.11","2,727.45"
31/10/2005,"5,317.28","7,711.14","2,712.38"
28/10/2005,"5,213.40","7,500.81","2,656.57"
27/10/2005,"5,182.75","7,534.91","2,644.65"
26/10/2005,"5,227.81","7,633.37","2,669.20"
25/10/2005,"5,182.12","7,535.60","2,644.41"
24/10/2005,"5,207.60","7,550.28","2,656.35"
21/10/2005,"5,142.12","7,450.13","2,622.70"
20/10/2005,"5,164.07","7,486.58","2,634.12"
19/10/2005,"5,167.85","7,421.45","2,632.70"
18/10/2005,"5,263.93","7,606.54","2,683.88"
17/10/2005,"5,286.53","7,626.06","2,694.78"
14/10/2005,"5,275.00","7,626.79","2,689.72"
13/10/2005,"5,265.22","7,622.42","2,685.20"
12/10/2005,"5,342.16","7,756.31","2,725.50"
11/10/2005,"5,380.67","7,808.35","2,744.97"
10/10/2005,"5,374.55","7,769.28","2,740.42"
07/10/2005,"5,362.30","7,743.02","2,733.77"
06/10/2005,"5,372.37","7,777.28","2,739.83"
05/10/2005,"5,427.82","7,886.74","2,769.49"
04/10/2005,"5,494.43","7,979.51","2,803.28"
03/10/2005,"5,501.55","7,967.88","2,805.88"
30/09/2005,"5,477.71","7,951.11","2,794.56"
29/09/2005,"5,478.22","7,925.08","2,793.56"
28/09/2005,"5,494.79","7,935.64","2,801.37"
27/09/2005,"5,447.31","7,891.91","2,778.34"
26/09/2005,"5,453.08","7,895.80","2,781.07"
23/09/2005,"5,413.56","7,867.85","2,762.29"
22/09/2005,"5,385.73","7,837.64","2,748.58"
21/09/2005,"5,369.68","7,849.10","2,742.02"
20/09/2005,"5,416.36","7,929.79","2,766.45"
19/09/2005,"5,429.68","7,930.15","2,772.35"
16/09/2005,"5,407.90","7,901.58","2,761.38"
15/09/2005,"5,383.45","7,866.65","2,748.93"
14/09/2005,"5,347.44","7,863.10","2,732.83"
13/09/2005,"5,338.01","7,833.27","2,727.27"
12/09/2005,"5,375.10","7,901.41","2,746.85"
09/09/2005,"5,359.31","7,851.11","2,737.52"
08/09/2005,"5,340.79","7,806.72","2,727.26"
07/09/2005,"5,365.93","7,850.32","2,740.42"
06/09/2005,"5,359.15","7,795.38","2,734.86"
05/09/2005,"5,337.84","7,788.06","2,725.09"
02/09/2005,"5,326.85","7,792.27","2,720.42"
01/09/2005,"5,328.51","7,798.50","2,721.44"
31/08/2005,"5,296.92","7,749.23","2,705.17"
30/08/2005,"5,255.80","7,722.42","2,685.72"
26/08/2005,"5,228.06","7,700.47","2,672.42"
25/08/2005,"5,255.66","7,679.13","2,683.64"
24/08/2005,"5,275.23","7,704.49","2,693.49"
23/08/2005,"5,300.24","7,707.37","2,704.69"
22/08/2005,"5,318.44","7,691.72","2,712.02"
19/08/2005,"5,312.62","7,664.96","2,708.20"
18/08/2005,"5,269.32","7,619.77","2,686.93"
17/08/2005,"5,292.71","7,654.47","2,698.90"
16/08/2005,"5,322.35","7,697.00","2,713.99"
15/08/2005,"5,344.24","7,706.57","2,724.13"
12/08/2005,"5,345.78","7,705.79","2,724.78"
11/08/2005,"5,358.57","7,695.33","2,729.95"
10/08/2005,"5,377.48","7,734.60","2,740.15"
09/08/2005,"5,363.72","7,702.43","2,732.56"
08/08/2005,"5,344.29","7,673.89","2,722.63"
05/08/2005,"5,314.75","7,680.45","2,709.86"
04/08/2005,"5,315.53","7,685.57","2,710.44"
03/08/2005,"5,332.30","7,675.42","2,717.40"
02/08/2005,"5,327.47","7,636.56","2,713.45"
01/08/2005,"5,290.85","7,617.82","2,696.37"
29/07/2005,"5,282.30","7,605.10","2,691.99"
28/07/2005,"5,270.32","7,577.11","2,685.39"
27/07/2005,"5,263.63","7,554.29","2,681.36"
26/07/2005,"5,256.16","7,493.31","2,675.22"
25/07/2005,"5,270.70","7,498.88","2,681.91"
22/07/2005,"5,241.80","7,495.84","2,668.99"
21/07/2005,"5,221.59","7,467.35","2,658.72"
20/07/2005,"5,215.24","7,434.57","2,654.38"
19/07/2005,"5,201.55","7,415.09","2,647.41"
18/07/2005,"5,214.24","7,434.99","2,653.96"
15/07/2005,"5,230.85","7,470.76","2,663.01"
14/07/2005,"5,259.66","7,508.72","2,677.52"
13/07/2005,"5,245.87","7,541.75","2,673.10"
12/07/2005,"5,217.15","7,537.25","2,660.29"
11/07/2005,"5,242.37","7,567.35","2,672.83"
08/07/2005,"5,232.15","7,518.73","2,665.95"
07/07/2005,"5,158.27","7,387.86","2,627.08"
06/07/2005,"5,229.64","7,496.93","2,663.77"
05/07/2005,"5,190.14","7,407.44","2,642.03"
04/07/2005,"5,184.33","7,434.52","2,640.81"
01/07/2005,"5,161.01","7,446.15","2,631.16"
30/06/2005,"5,113.16","7,368.72","2,606.35"
29/06/2005,"5,109.14","7,329.05","2,602.64"
28/06/2005,"5,090.40","7,310.38","2,593.49"
27/06/2005,"5,043.53","7,266.42","2,570.76"
24/06/2005,"5,078.97","7,328.77","2,589.38"
23/06/2005,"5,114.38","7,381.72","2,607.53"
22/06/2005,"5,099.28","7,343.72","2,599.03"
21/06/2005,"5,082.12","7,303.44","2,589.52"
20/06/2005,"5,071.96","7,335.73","2,586.65"
17/06/2005,"5,077.61","7,354.91","2,590.08"
16/06/2005,"5,044.98","7,317.93","2,573.94"
15/06/2005,"5,019.48","7,258.72","2,559.83"
14/06/2005,"5,046.76","7,289.83","2,573.32"
13/06/2005,"5,050.36","7,307.74","2,575.79"
10/06/2005,"5,030.38","7,264.24","2,564.87"
09/06/2005,"5,009.20","7,219.25","2,553.36"
08/06/2005,"5,003.73","7,227.27","2,551.36"
07/06/2005,"5,025.25","7,243.26","2,561.58"
06/06/2005,"4,980.41","7,190.51","2,539.32"
03/06/2005,"4,999.38","7,204.77","2,548.34"
02/06/2005,"5,005.00","7,169.47","2,549.04"
01/06/2005,"5,011.04","7,148.22","2,550.63"
31/05/2005,"4,963.97","7,114.30","2,528.33"
27/05/2005,"4,986.28","7,105.38","2,537.66"
26/05/2005,"4,994.92","7,092.38","2,540.79"
25/05/2005,"4,971.54","7,019.34","2,526.92"
24/05/2005,"4,982.46","7,001.66","2,530.83"
23/05/2005,"4,989.82","6,986.98","2,533.32"
20/05/2005,"4,971.79","6,934.31","2,522.80"
19/05/2005,"4,962.67","6,931.14","2,518.65"
18/05/2005,"4,949.38","6,856.98","2,509.14"
17/05/2005,"4,898.54","6,830.73","2,485.56"
16/05/2005,"4,884.18","6,805.46","2,478.02"
13/05/2005,"4,886.48","6,795.00","2,478.50"
12/05/2005,"4,893.25","6,807.16","2,482.07"
11/05/2005,"4,875.38","6,743.43","2,471.07"
10/05/2005,"4,892.43","6,744.90","2,478.62"
09/05/2005,"4,910.26","6,789.97","2,488.67"
06/05/2005,"4,918.85","6,780.84","2,491.98"
05/05/2005,"4,902.32","6,790.75","2,485.23"
04/05/2005,"4,882.45","6,744.05","2,474.20"
03/05/2005,"4,861.25","6,786.90","2,467.06"
29/04/2005,"4,801.68","6,728.90","2,438.08"
28/04/2005,"4,790.19","6,738.78","2,433.54"
27/04/2005,"4,789.43","6,828.73","2,437.70"
26/04/2005,"4,845.52","6,953.69","2,468.49"
25/04/2005,"4,864.88","7,016.81","2,480.12"
22/04/2005,"4,849.28","7,012.89","2,473.09"
21/04/2005,"4,819.63","6,970.40","2,457.99"
20/04/2005,"4,822.04","6,981.74","2,459.61"
19/04/2005,"4,855.55","6,999.14","2,475.15"
18/04/2005,"4,827.12","6,931.48","2,459.32"
15/04/2005,"4,891.62","7,072.16","2,494.59"
14/04/2005,"4,945.39","7,163.37","2,522.68"
13/04/2005,"4,960.82","7,244.10","2,533.48"
12/04/2005,"4,946.19","7,227.02","2,526.22"
11/04/2005,"4,973.25","7,241.95","2,538.81"
08/04/2005,"4,983.65","7,265.13","2,544.52"
07/04/2005,"4,977.01","7,239.49","2,540.33"
06/04/2005,"4,947.42","7,217.51","2,526.28"
05/04/2005,"4,942.89","7,163.26","2,521.59"
04/04/2005,"4,896.74","7,135.97","2,500.03"
01/04/2005,"4,914.03","7,180.56","2,509.83"
31/03/2005,"4,894.37","7,130.51","2,498.72"
30/03/2005,"4,900.74","7,083.61","2,499.14"
29/03/2005,"4,918.96","7,120.22","2,508.95"
24/03/2005,"4,922.50","7,143.96","2,511.70"
23/03/2005,"4,910.44","7,087.40","2,503.58"
22/03/2005,"4,937.26","7,199.98","2,520.99"
21/03/2005,"4,933.47","7,228.48","2,520.78"
18/03/2005,"4,923.30","7,222.88","2,516.05"
17/03/2005,"4,922.12","7,194.70","2,514.11"
16/03/2005,"4,937.62","7,204.40","2,521.37"
15/03/2005,"5,000.24","7,263.29","2,551.71"
14/03/2005,"4,975.02","7,257.43","2,540.40"
11/03/2005,"4,982.05","7,266.63","2,543.93"
10/03/2005,"4,962.06","7,231.38","2,533.42"
09/03/2005,"4,996.05","7,253.03","2,549.37"
08/03/2005,"5,010.92","7,267.58","2,556.60"
07/03/2005,"5,027.19","7,298.99","2,565.29"
04/03/2005,"5,036.27","7,314.31","2,570.03"
03/03/2005,"5,014.79","7,271.81","2,558.50"
02/03/2005,"4,992.82","7,260.81","2,548.35"
01/03/2005,"5,000.47","7,280.76","2,552.70"
28/02/2005,"4,968.50","7,254.02","2,537.38"
25/02/2005,"5,006.77","7,244.66","2,553.61"
24/02/2005,"4,972.05","7,184.06","2,535.37"
23/02/2005,"4,988.45","7,175.36","2,542.09"
22/02/2005,"5,032.85","7,195.20","2,562.47"
21/02/2005,"5,060.79","7,234.44","2,576.66"
18/02/2005,"5,057.16","7,295.48","2,578.18"
17/02/2005,"5,057.41","7,301.11","2,578.58"
16/02/2005,"5,053.22","7,300.03","2,576.70"
15/02/2005,"5,058.88","7,363.32","2,582.39"
14/02/2005,"5,041.80","7,370.08","2,575.28"
11/02/2005,"5,044.19","7,369.49","2,576.29"
10/02/2005,"4,999.99","7,345.18","2,555.76"
09/02/2005,"4,990.42","7,347.46","2,551.71"
08/02/2005,"4,995.46","7,358.45","2,554.46"
07/02/2005,"4,979.82","7,320.88","2,545.73"
04/02/2005,"4,941.49","7,295.40","2,527.70"
03/02/2005,"4,908.25","7,266.47","2,511.73"
02/02/2005,"4,916.24","7,257.92","2,514.78"
01/02/2005,"4,906.21","7,225.45","2,508.75"
31/01/2005,"4,852.31","7,166.20","2,482.21"
28/01/2005,"4,832.84","7,106.26","2,470.66"
27/01/2005,"4,853.38","7,106.90","2,479.66"
26/01/2005,"4,847.10","7,110.24","2,477.09"
25/01/2005,"4,843.20","7,098.47","2,474.79"
24/01/2005,"4,812.52","7,070.43","2,459.97"
21/01/2005,"4,803.26","7,090.61","2,456.95"
20/01/2005,"4,800.83","7,091.34","2,455.93"
19/01/2005,"4,818.34","7,088.83","2,463.45"
18/01/2005,"4,823.90","7,057.01","2,464.25"
17/01/2005,"4,846.66","7,075.28","2,475.12"
14/01/2005,"4,820.78","7,049.81","2,462.53"
13/01/2005,"4,800.31","7,020.33","2,452.09"
12/01/2005,"4,783.58","6,976.11","2,442.54"
11/01/2005,"4,818.72","6,952.38","2,456.67"
10/01/2005,"4,840.70","6,957.22","2,466.51"
07/01/2005,"4,854.09","6,963.97","2,472.70"
06/01/2005,"4,824.25","6,920.90","2,457.49"
05/01/2005,"4,806.04","6,915.53","2,449.27"
04/01/2005,"4,846.95","6,983.42","2,470.58"
31/12/2004,"4,814.30","6,936.80","2,453.95"
30/12/2004,"4,820.09","6,923.11","2,455.78"
29/12/2004,"4,819.80","6,896.28","2,454.29"
24/12/2004,"4,798.06","6,865.90","2,443.25"
23/12/2004,"4,787.70","6,873.01","2,439.09"
22/12/2004,"4,777.40","6,843.49","2,433.10"
21/12/2004,"4,733.01","6,810.88","2,412.07"
20/12/2004,"4,731.07","6,789.92","2,410.15"
17/12/2004,"4,696.82","6,767.41","2,394.06"
16/12/2004,"4,735.19","6,793.62","2,412.15"
15/12/2004,"4,728.16","6,757.89","2,407.25"
14/12/2004,"4,722.76","6,715.70","2,402.75"
13/12/2004,"4,736.79","6,728.85","2,409.54"
10/12/2004,"4,694.01","6,674.97","2,388.13"
09/12/2004,"4,688.39","6,641.10","2,383.96"
08/12/2004,"4,703.92","6,657.64","2,391.57"
07/12/2004,"4,728.73","6,661.53","2,402.60"
06/12/2004,"4,722.80","6,635.48","2,398.69"
03/12/2004,"4,747.89","6,656.02","2,410.68"
02/12/2004,"4,751.19","6,620.39","2,410.31"
01/12/2004,"4,735.68","6,594.11","2,402.20"
30/11/2004,"4,703.18","6,577.42","2,387.17"
29/11/2004,"4,749.76","6,589.73","2,408.12"
26/11/2004,"4,741.55","6,594.01","2,404.76"
25/11/2004,"4,753.43","6,596.43","2,410.06"
24/11/2004,"4,719.42","6,582.95","2,394.54"
23/11/2004,"4,742.37","6,569.57","2,403.87"
22/11/2004,"4,733.08","6,540.88","2,398.35"
19/11/2004,"4,760.84","6,599.62","2,413.46"
18/11/2004,"4,805.30","6,604.33","2,433.09"
17/11/2004,"4,795.88","6,599.23","2,428.72"
16/11/2004,"4,770.37","6,558.02","2,415.49"
15/11/2004,"4,803.09","6,592.54","2,431.53"
12/11/2004,"4,793.92","6,582.28","2,427.00"
11/11/2004,"4,776.86","6,535.70","2,417.18"
10/11/2004,"4,734.47","6,495.67","2,396.65"
09/11/2004,"4,717.68","6,471.43","2,388.09"
08/11/2004,"4,716.58","6,474.36","2,387.76"
05/11/2004,"4,739.78","6,516.08","2,400.01"
04/11/2004,"4,728.26","6,466.65","2,392.46"
03/11/2004,"4,718.46","6,447.83","2,387.23"
02/11/2004,"4,693.20","6,402.89","2,373.91"
01/11/2004,"4,673.79","6,361.21","2,363.31"
29/10/2004,"4,624.21","6,321.79","2,339.68"
28/10/2004,"4,642.81","6,326.55","2,348.03"
27/10/2004,"4,630.07","6,322.52","2,342.27"
26/10/2004,"4,583.36","6,277.04","2,319.58"
25/10/2004,"4,564.55","6,241.61","2,309.57"
22/10/2004,"4,615.40","6,287.18","2,334.07"
21/10/2004,"4,617.36","6,264.71","2,333.77"
20/10/2004,"4,616.36","6,244.65","2,332.32"
19/10/2004,"4,655.23","6,289.66","2,351.56"
18/10/2004,"4,626.58","6,252.89","2,337.19"
15/10/2004,"4,622.74","6,273.82","2,336.59"
14/10/2004,"4,629.37","6,254.07","2,338.47"
13/10/2004,"4,634.76","6,271.25","2,341.70"
12/10/2004,"4,647.94","6,312.87","2,349.58"
11/10/2004,"4,685.51","6,371.98","2,368.98"
08/10/2004,"4,698.87","6,379.53","2,375.19"
07/10/2004,"4,698.67","6,384.11","2,375.34"
06/10/2004,"4,706.34","6,370.46","2,377.99"
05/10/2004,"4,707.14","6,391.57","2,379.41"
04/10/2004,"4,681.76","6,401.05","2,368.83"
01/10/2004,"4,659.65","6,333.01","2,355.71"
30/09/2004,"4,570.77","6,269.05","2,313.68"
29/09/2004,"4,588.07","6,262.76","2,320.91"
28/09/2004,"4,567.34","6,233.70","2,310.38"
27/09/2004,"4,541.24","6,226.81","2,298.65"
24/09/2004,"4,578.14","6,222.49","2,314.51"
23/09/2004,"4,568.33","6,205.17","2,309.36"
22/09/2004,"4,592.30","6,268.82","2,323.06"
21/09/2004,"4,608.41","6,276.51","2,330.48"
20/09/2004,"4,579.51","6,277.92","2,317.95"
17/09/2004,"4,590.96","6,296.12","2,323.87"
16/09/2004,"4,556.47","6,259.06","2,306.94"
15/09/2004,"4,548.45","6,250.22","2,302.99"
14/09/2004,"4,545.61","6,251.42","2,301.81"
13/09/2004,"4,558.48","6,272.84","2,308.51"
10/09/2004,"4,545.02","6,246.75","2,301.31"
09/09/2004,"4,538.03","6,222.29","2,297.02"
08/09/2004,"4,558.41","6,233.02","2,306.45"
07/09/2004,"4,565.63","6,217.49","2,308.82"
06/09/2004,"4,563.78","6,198.18","2,307.02"
03/09/2004,"4,550.84","6,155.93","2,299.22"
02/09/2004,"4,518.58","6,133.50","2,284.01"
01/09/2004,"4,502.05","6,108.69","2,275.53"
31/08/2004,"4,459.32","6,087.26","2,255.79"
27/08/2004,"4,490.11","6,086.15","2,269.17"
26/08/2004,"4,453.90","6,073.58","2,252.73"
25/08/2004,"4,411.57","6,036.34","2,232.36"
24/08/2004,"4,407.46","6,036.67","2,230.59"
23/08/2004,"4,405.30","6,016.60","2,228.62"
20/08/2004,"4,369.19","5,959.19","2,209.94"
19/08/2004,"4,362.63","5,956.28","2,206.93"
18/08/2004,"4,355.25","5,916.07","2,201.66"
17/08/2004,"4,358.68","5,908.12","2,202.76"
16/08/2004,"4,350.17","5,881.61","2,197.70"
13/08/2004,"4,301.53","5,857.35","2,175.23"
12/08/2004,"4,328.11","5,869.68","2,187.46"
11/08/2004,"4,312.16","5,858.50","2,179.93"
10/08/2004,"4,350.88","5,875.01","2,197.67"
09/08/2004,"4,314.40","5,834.38","2,179.69"
06/08/2004,"4,337.88","5,886.32","2,192.57"
05/08/2004,"4,413.37","5,956.79","2,229.10"
04/08/2004,"4,408.07","5,951.78","2,226.54"
03/08/2004,"4,429.68","6,026.62","2,239.77"
02/08/2004,"4,415.73","6,017.68","2,233.23"
30/07/2004,"4,413.08","6,023.52","2,232.37"
29/07/2004,"4,418.70","6,014.90","2,234.39"
28/07/2004,"4,356.25","5,963.03","2,204.49"
27/07/2004,"4,324.86","5,948.39","2,190.05"
26/07/2004,"4,287.04","5,927.95","2,172.50"
23/07/2004,"4,326.34","5,991.15","2,192.87"
22/07/2004,"4,306.25","5,998.20","2,184.46"
21/07/2004,"4,377.30","6,074.40","2,219.34"
20/07/2004,"4,339.37","6,045.64","2,201.32"
19/07/2004,"4,321.10","6,063.47","2,194.26"
16/07/2004,"4,339.23","6,073.85","2,202.70"
15/07/2004,"4,340.71","6,043.02","2,201.79"
14/07/2004,"4,372.55","6,071.76","2,217.15"
13/07/2004,"4,357.74","6,109.37","2,212.59"
12/07/2004,"4,359.97","6,088.19","2,212.48"
09/07/2004,"4,393.18","6,090.64","2,227.12"
08/07/2004,"4,381.11","6,088.16","2,221.72"
07/07/2004,"4,358.37","6,120.40","2,213.44"
06/07/2004,"4,370.74","6,137.49","2,219.70"
05/07/2004,"4,403.28","6,194.26","2,236.80"
02/07/2004,"4,407.40","6,221.30","2,239.97"
01/07/2004,"4,424.72","6,240.02","2,248.48"
30/06/2004,"4,464.07","6,277.95","2,267.58"
29/06/2004,"4,512.41","6,257.72","2,287.65"
28/06/2004,"4,518.68","6,252.59","2,290.12"
25/06/2004,"4,494.05","6,225.57","2,278.00"
24/06/2004,"4,503.19","6,193.88","2,280.38"
23/06/2004,"4,486.73","6,188.19","2,272.90"
22/06/2004,"4,468.49","6,162.97","2,263.66"
21/06/2004,"4,502.18","6,168.37","2,278.64"
18/06/2004,"4,505.81","6,134.40","2,278.50"
17/06/2004,"4,493.29","6,142.35","2,273.44"
16/06/2004,"4,491.13","6,130.61","2,271.90"
15/06/2004,"4,458.61","6,100.70","2,256.19"
14/06/2004,"4,433.17","6,099.31","2,245.02"
11/06/2004,"4,483.96","6,159.10","2,270.22"
10/06/2004,"4,486.10","6,166.92","2,271.56"
09/06/2004,"4,489.47","6,162.40","2,272.80"
08/06/2004,"4,504.83","6,148.14","2,278.77"
07/06/2004,"4,491.60","6,128.45","2,271.99"
04/06/2004,"4,454.45","6,096.85","2,254.17"
03/06/2004,"4,435.41","6,044.88","2,243.22"
02/06/2004,"4,422.80","6,050.21","2,237.99"
01/06/2004,"4,422.68","6,026.49","2,236.73"
28/05/2004,"4,430.69","6,053.55","2,241.60"
27/05/2004,"4,453.62","6,031.85","2,250.50"
26/05/2004,"4,438.29","6,033.65","2,243.90"
25/05/2004,"4,418.00","5,983.55","2,232.49"
24/05/2004,"4,428.87","6,001.85","2,238.17"
21/05/2004,"4,431.43","5,993.97","2,238.88"
20/05/2004,"4,428.71","5,978.58","2,236.91"
19/05/2004,"4,471.80","6,027.04","2,258.17"
18/05/2004,"4,414.41","5,943.69","2,228.88"
17/05/2004,"4,403.02","5,882.96","2,220.80"
14/05/2004,"4,441.79","5,981.21","2,242.74"
13/05/2004,"4,453.81","6,010.69","2,249.49"
12/05/2004,"4,412.93","5,969.02","2,229.54"
11/05/2004,"4,454.72","6,001.20","2,249.40"
10/05/2004,"4,395.16","5,942.93","2,220.46"
07/05/2004,"4,498.37","6,113.47","2,274.19"
06/05/2004,"4,516.17","6,168.10","2,284.75"
05/05/2004,"4,569.53","6,218.80","2,310.61"
